"Time","Licensed Drivers Alabama Female 19 and Under #","Licensed Drivers Alabama Female 85 and Over #","Licensed Drivers Alabama Female All Ages #","Licensed Drivers Alabama Male 19 and Under #","Licensed Drivers Alabama Male 85 and Over #","Licensed Drivers Alabama Male All Ages #","Licensed Drivers Alaska Female 19 and Under #","Licensed Drivers Alaska Female 85 and Over #","Licensed Drivers Alaska Female All Ages #","Licensed Drivers Alaska Male 19 and Under #","Licensed Drivers Alaska Male 85 and Over #","Licensed Drivers Alaska Male All Ages #","Licensed Drivers Arizona Female 19 and Under #","Licensed Drivers Arizona Female 85 and Over #","Licensed Drivers Arizona Female All Ages #","Licensed Drivers Arizona Male 19 and Under #","Licensed Drivers Arizona Male 85 and Over #","Licensed Drivers Arizona Male All Ages #","Licensed Drivers Arkansas Female 19 and Under #","Licensed Drivers Arkansas Female 85 and Over #","Licensed Drivers Arkansas Female All Ages #","Licensed Drivers Arkansas Male 19 and Under #","Licensed Drivers Arkansas Male 85 and Over #","Licensed Drivers Arkansas Male All Ages #","Licensed Drivers California Female 19 and Under #","Licensed Drivers California Female 85 and Over #","Licensed Drivers California Female All Ages #","Licensed Drivers California Male 19 and Under #","Licensed Drivers California Male 85 and Over #","Licensed Drivers California Male All Ages #","Licensed Drivers Colorado Female 19 and Under #","Licensed Drivers Colorado Female 85 and Over #","Licensed Drivers Colorado Female All Ages #","Licensed Drivers Colorado Male 19 and Under #","Licensed Drivers Colorado Male 85 and Over #","Licensed Drivers Colorado Male All Ages #","Licensed Drivers Connecticut Female 19 and Under #","Licensed Drivers Connecticut Female 85 and Over #","Licensed Drivers Connecticut Female All Ages #","Licensed Drivers Connecticut Male 19 and Under #","Licensed Drivers Connecticut Male 85 and Over #","Licensed Drivers Connecticut Male All Ages #","Licensed Drivers Delaware Female 19 and Under #","Licensed Drivers Delaware Female 85 and Over #","Licensed Drivers Delaware Female All Ages #","Licensed Drivers Delaware Male 19 and Under #","Licensed Drivers Delaware Male 85 and Over #","Licensed Drivers Delaware Male All Ages #","Licensed Drivers Florida Female 19 and Under #","Licensed Drivers Florida Female 85 and Over #","Licensed Drivers Florida Female All Ages #","Licensed Drivers Florida Male 19 and Under #","Licensed Drivers Florida Male 85 and Over #","Licensed Drivers Florida Male All Ages #","Licensed Drivers Georgia Female 19 and Under #","Licensed Drivers Georgia Female 85 and Over #","Licensed Drivers Georgia Female All Ages #","Licensed Drivers Georgia Male 19 and Under #","Licensed Drivers Georgia Male 85 and Over #","Licensed Drivers Georgia Male All Ages #","Licensed Drivers Hawaii Female 19 and Under #","Licensed Drivers Hawaii Female 85 and Over #","Licensed Drivers Hawaii Female All Ages #","Licensed Drivers Hawaii Male 19 and Under #","Licensed Drivers Hawaii Male 85 and Over #","Licensed Drivers Hawaii Male All Ages #","Licensed Drivers Idaho Female 19 and Under #","Licensed Drivers Idaho Female 85 and Over #","Licensed Drivers Idaho Female All Ages #","Licensed Drivers Idaho Male 19 and Under #","Licensed Drivers Idaho Male 85 and Over #","Licensed Drivers Idaho Male All Ages #","Licensed Drivers Illinois Female 19 and Under #","Licensed Drivers Illinois Female 85 and Over #","Licensed Drivers Illinois Female All Ages #","Licensed Drivers Illinois Male 19 and Under #","Licensed Drivers Illinois Male 85 and Over #","Licensed Drivers Illinois Male All Ages #","Licensed Drivers Indiana Female 19 and Under #","Licensed Drivers Indiana Female 85 and Over #","Licensed Drivers Indiana Female All Ages #","Licensed Drivers Indiana Male 19 and Under #","Licensed Drivers Indiana Male 85 and Over #","Licensed Drivers Indiana Male All Ages #","Licensed Drivers Iowa Female 19 and Under #","Licensed Drivers Iowa Female 85 and Over #","Licensed Drivers Iowa Female All Ages #","Licensed Drivers Iowa Male 19 and Under #","Licensed Drivers Iowa Male 85 and Over #","Licensed Drivers Iowa Male All Ages #","Licensed Drivers Kansas Female 19 and Under #","Licensed Drivers Kansas Female 85 and Over #","Licensed Drivers Kansas Female All Ages #","Licensed Drivers Kansas Male 19 and Under #","Licensed Drivers Kansas Male 85 and Over #","Licensed Drivers Kansas Male All Ages #","Licensed Drivers Kentucky Female 19 and Under #","Licensed Drivers Kentucky Female 85 and Over #","Licensed Drivers Kentucky Female All Ages #","Licensed Drivers Kentucky Male 19 and Under #","Licensed Drivers Kentucky Male 85 and Over #","Licensed Drivers Kentucky Male All Ages #","Licensed Drivers Louisiana Female 19 and Under #","Licensed Drivers Louisiana Female 85 and Over #","Licensed Drivers Louisiana Female All Ages #","Licensed Drivers Louisiana Male 19 and Under #","Licensed Drivers Louisiana Male 85 and Over #","Licensed Drivers Louisiana Male All Ages #","Licensed Drivers Maine Female 19 and Under #","Licensed Drivers Maine Female 85 and Over #","Licensed Drivers Maine Female All Ages #","Licensed Drivers Maine Male 19 and Under #","Licensed Drivers Maine Male 85 and Over #","Licensed Drivers Maine Male All Ages #","Licensed Drivers Maryland Female 19 and Under #","Licensed Drivers Maryland Female 85 and Over #","Licensed Drivers Maryland Female All Ages #","Licensed Drivers Maryland Male 19 and Under #","Licensed Drivers Maryland Male 85 and Over #","Licensed Drivers Maryland Male All Ages #","Licensed Drivers Massachusetts Female 19 and Under #","Licensed Drivers Massachusetts Female 85 and Over #","Licensed Drivers Massachusetts Female All Ages #","Licensed Drivers Massachusetts Male 19 and Under #","Licensed Drivers Massachusetts Male 85 and Over #","Licensed Drivers Massachusetts Male All Ages #","Licensed Drivers Michigan Female 19 and Under #","Licensed Drivers Michigan Female 85 and Over #","Licensed Drivers Michigan Female All Ages #","Licensed Drivers Michigan Male 19 and Under #","Licensed Drivers Michigan Male 85 and Over #","Licensed Drivers Michigan Male All Ages #","Licensed Drivers Minnesota Female 19 and Under #","Licensed Drivers Minnesota Female 85 and Over #","Licensed Drivers Minnesota Female All Ages #","Licensed Drivers Minnesota Male 19 and Under #","Licensed Drivers Minnesota Male 85 and Over #","Licensed Drivers Minnesota Male All Ages #","Licensed Drivers Mississippi Female 19 and Under #","Licensed Drivers Mississippi Female 85 and Over #","Licensed Drivers Mississippi Female All Ages #","Licensed Drivers Mississippi Male 19 and Under #","Licensed Drivers Mississippi Male 85 and Over #","Licensed Drivers Mississippi Male All Ages #","Licensed Drivers Missouri Female 19 and Under #","Licensed Drivers Missouri Female 85 and Over #","Licensed Drivers Missouri Female All Ages #","Licensed Drivers Missouri Male 19 and Under #","Licensed Drivers Missouri Male 85 and Over #","Licensed Drivers Missouri Male All Ages #","Licensed Drivers Montana Female 19 and Under #","Licensed Drivers Montana Female 85 and Over #","Licensed Drivers Montana Female All Ages #","Licensed Drivers Montana Male 19 and Under #","Licensed Drivers Montana Male 85 and Over #","Licensed Drivers Montana Male All Ages #","Licensed Drivers Nebraska Female 19 and Under #","Licensed Drivers Nebraska Female 85 and Over #","Licensed Drivers Nebraska Female All Ages #","Licensed Drivers Nebraska Male 19 and Under #","Licensed Drivers Nebraska Male 85 and Over #","Licensed Drivers Nebraska Male All Ages #","Licensed Drivers Nevada Female 19 and Under #","Licensed Drivers Nevada Female 85 and Over #","Licensed Drivers Nevada Female All Ages #","Licensed Drivers Nevada Male 19 and Under #","Licensed Drivers Nevada Male 85 and Over #","Licensed Drivers Nevada Male All Ages #","Licensed Drivers New Hampshire Female 19 and Under #","Licensed Drivers New Hampshire Female 85 and Over #","Licensed Drivers New Hampshire Female All Ages #","Licensed Drivers New Hampshire Male 19 and Under #","Licensed Drivers New Hampshire Male 85 and Over #","Licensed Drivers New Hampshire Male All Ages #","Licensed Drivers New Jersey Female 19 and Under #","Licensed Drivers New Jersey Female 85 and Over #","Licensed Drivers New Jersey Female All Ages #","Licensed Drivers New Jersey Male 19 and Under #","Licensed Drivers New Jersey Male 85 and Over #","Licensed Drivers New Jersey Male All Ages #","Licensed Drivers New Mexico Female 19 and Under #","Licensed Drivers New Mexico Female 85 and Over #","Licensed Drivers New Mexico Female All Ages #","Licensed Drivers New Mexico Male 19 and Under #","Licensed Drivers New Mexico Male 85 and Over #","Licensed Drivers New Mexico Male All Ages #","Licensed Drivers New York Female 19 and Under #","Licensed Drivers New York Female 85 and Over #","Licensed Drivers New York Female All Ages #","Licensed Drivers New York Male 19 and Under #","Licensed Drivers New York Male 85 and Over #","Licensed Drivers New York Male All Ages #","Licensed Drivers North Carolina Female 19 and Under #","Licensed Drivers North Carolina Female 85 and Over #","Licensed Drivers North Carolina Female All Ages #","Licensed Drivers North Carolina Male 19 and Under #","Licensed Drivers North Carolina Male 85 and Over #","Licensed Drivers North Carolina Male All Ages #","Licensed Drivers North Dakota Female 19 and Under #","Licensed Drivers North Dakota Female 85 and Over #","Licensed Drivers North Dakota Female All Ages #","Licensed Drivers North Dakota Male 19 and Under #","Licensed Drivers North Dakota Male 85 and Over #","Licensed Drivers North Dakota Male All Ages #","Licensed Drivers Ohio Female 19 and Under #","Licensed Drivers Ohio Female 85 and Over #","Licensed Drivers Ohio Female All Ages #","Licensed Drivers Ohio Male 19 and Under #","Licensed Drivers Ohio Male 85 and Over #","Licensed Drivers Ohio Male All Ages #","Licensed Drivers Oklahoma Female 19 and Under #","Licensed Drivers Oklahoma Female 85 and Over #","Licensed Drivers Oklahoma Female All Ages #","Licensed Drivers Oklahoma Male 19 and Under #","Licensed Drivers Oklahoma Male 85 and Over #","Licensed Drivers Oklahoma Male All Ages #","Licensed Drivers Oregon Female 19 and Under #","Licensed Drivers Oregon Female 85 and Over #","Licensed Drivers Oregon Female All Ages #","Licensed Drivers Oregon Male 19 and Under #","Licensed Drivers Oregon Male 85 and Over #","Licensed Drivers Oregon Male All Ages #","Licensed Drivers Pennsylvania Female 19 and Under #","Licensed Drivers Pennsylvania Female 85 and Over #","Licensed Drivers Pennsylvania Female All Ages #","Licensed Drivers Pennsylvania Male 19 and Under #","Licensed Drivers Pennsylvania Male 85 and Over #","Licensed Drivers Pennsylvania Male All Ages #","Licensed Drivers Rhode Island Female 19 and Under #","Licensed Drivers Rhode Island Female 85 and Over #","Licensed Drivers Rhode Island Female All Ages #","Licensed Drivers Rhode Island Male 19 and Under #","Licensed Drivers Rhode Island Male 85 and Over #","Licensed Drivers Rhode Island Male All Ages #","Licensed Drivers South Carolina Female 19 and Under #","Licensed Drivers South Carolina Female 85 and Over #","Licensed Drivers South Carolina Female All Ages #","Licensed Drivers South Carolina Male 19 and Under #","Licensed Drivers South Carolina Male 85 and Over #","Licensed Drivers South Carolina Male All Ages #","Licensed Drivers South Dakota Female 19 and Under #","Licensed Drivers South Dakota Female 85 and Over #","Licensed Drivers South Dakota Female All Ages #","Licensed Drivers South Dakota Male 19 and Under #","Licensed Drivers South Dakota Male 85 and Over #","Licensed Drivers South Dakota Male All Ages #","Licensed Drivers Tennessee Female 19 and Under #","Licensed Drivers Tennessee Female 85 and Over #","Licensed Drivers Tennessee Female All Ages #","Licensed Drivers Tennessee Male 19 and Under #","Licensed Drivers Tennessee Male 85 and Over #","Licensed Drivers Tennessee Male All Ages #","Licensed Drivers Texas Female 19 and Under #","Licensed Drivers Texas Female 85 and Over #","Licensed Drivers Texas Female All Ages #","Licensed Drivers Texas Male 19 and Under #","Licensed Drivers Texas Male 85 and Over #","Licensed Drivers Texas Male All Ages #","Licensed Drivers Utah Female 19 and Under #","Licensed Drivers Utah Female 85 and Over #","Licensed Drivers Utah Female All Ages #","Licensed Drivers Utah Male 19 and Under #","Licensed Drivers Utah Male 85 and Over #","Licensed Drivers Utah Male All Ages #","Licensed Drivers Vermont Female 19 and Under #","Licensed Drivers Vermont Female 85 and Over #","Licensed Drivers Vermont Female All Ages #","Licensed Drivers Vermont Male 19 and Under #","Licensed Drivers Vermont Male 85 and Over #","Licensed Drivers Vermont Male All Ages #","Licensed Drivers Virginia Female 19 and Under #","Licensed Drivers Virginia Female 85 and Over #","Licensed Drivers Virginia Female All Ages #","Licensed Drivers Virginia Male 19 and Under #","Licensed Drivers Virginia Male 85 and Over #","Licensed Drivers Virginia Male All Ages #","Licensed Drivers Washington Female 19 and Under #","Licensed Drivers Washington Female 85 and Over #","Licensed Drivers Washington Female All Ages #","Licensed Drivers Washington Male 19 and Under #","Licensed Drivers Washington Male 85 and Over #","Licensed Drivers Washington Male All Ages #","Licensed Drivers West Virginia Female 19 and Under #","Licensed Drivers West Virginia Female 85 and Over #","Licensed Drivers West Virginia Female All Ages #","Licensed Drivers West Virginia Male 19 and Under #","Licensed Drivers West Virginia Male 85 and Over #","Licensed Drivers West Virginia Male All Ages #","Licensed Drivers Wisconsin Female 19 and Under #","Licensed Drivers Wisconsin Female 85 and Over #","Licensed Drivers Wisconsin Female All Ages #","Licensed Drivers Wisconsin Male 19 and Under #","Licensed Drivers Wisconsin Male 85 and Over #","Licensed Drivers Wisconsin Male All Ages #","Licensed Drivers Wyoming Female 19 and Under #","Licensed Drivers Wyoming Female 85 and Over #","Licensed Drivers Wyoming Female All Ages #","Licensed Drivers Wyoming Male 19 and Under #","Licensed Drivers Wyoming Male 85 and Over #","Licensed Drivers Wyoming Male All Ages #"
"2008",122759,41562,1917672,127147,28749,1835878,11284,1911,235720,12419,1731,267442,83464,28305,2141574,90162,25346,2174005,53954,17344,1040022,57100,13907,1015167,451024,131267,11599710,492059,125521,12097957,75030,23138,1760709,76098,21513,1844973,49936,66734,1452460,52442,55287,1430864,14792,6218,331671,14009,5695,320206,376349,133933,7158409,383830,115358,6875435,141139,33766,3255730,145130,27190,3001754,13574,3115,421259,15790,4948,463508,31355,6453,515496,32096,5789,522818,218021,76491,4183662,220941,59324,4077278,108793,106751,2765751,111161,58910,2784718,53952,37939,995939,53693,26473,993724,77840,20756,1017839,81815,15847,1004066,50656,19098,1483099,53850,15485,1449560,60380,28637,1548122,61545,20684,1450040,21621,13673,506643,22088,8268,499414,79017,23608,1946009,80385,19841,1840641,89585,42779,2353335,94611,37972,2320723,235343,59205,3624411,245609,44523,3493967,87622,33751,1593224,90085,27310,1596959,61115,13104,1012774,60771,10470,922990,107450,31496,2130989,114523,24820,2065693,20294,4498,363706,20939,3839,375276,39695,15051,670426,42109,12240,675980,28349,6761,808710,30776,7106,869840,27659,6574,514036,28228,6455,517122,122928,38407,2933553,127395,37980,2848602,17731,6016,688726,19101,5919,676523,175626,140051,5470964,202105,138092,5813581,108318,37300,3273731,112248,32032,3183269,15680,4904,233957,16401,3834,239062,258376,63705,4114761,262194,49429,3847505,78535,21871,1250284,79897,15133,1051564,51506,26031,1413423,52407,20601,1442662,163157,75204,4345879,182848,67146,4300394,13262,6831,378914,13423,5959,369437,112198,19944,1656821,112189,16261,1528587,22728,6505,298339,23865,4714,298987,131279,35402,2296001,133073,24505,2154643,340108,97053,7684176,363881,74574,7689887,79691,4199,838402,88240,4359,848904,11205,8224,270901,11790,5990,271089,115444,31413,2724924,111779,24930,2576258,103260,31663,2388750,108395,29845,2565122,33224,14478,679076,33581,14063,681850,105779,39574,2025864,109101,28237,2049900,11314,2507,195707,12296,2297,208782
"2007",107295,39713,1885065,111221,32626,1806697,11288,1731,232250,12526,1549,262999,81978,24410,2073722,88161,22390,2080017,55068,17368,1034419,58240,13850,1011620,452179,121114,11468145,493360,117801,11999307,,,,,,,51684,60640,1435459,53723,50396,1413143,17377,4398,320017,16968,4059,304455,384912,127403,7174750,392703,111498,6964096,142823,32355,3181847,147521,24539,2952451,13697,2842,412141,15774,4563,450762,32423,6518,509749,32750,5846,517753,226363,74515,4146155,229417,57528,4043868,105300,32031,2184521,109943,24396,2124324,60136,21750,1065269,60688,16001,1028380,80033,20174,1015447,83689,15287,1002772,61576,17847,1481670,66033,14504,1451596,63780,28863,1560799,64861,20829,1473167,22355,13493,508379,23003,7923,501401,79773,22332,1927526,81007,19335,1810321,95095,43057,2361756,101544,38360,2337545,178591,55837,3581678,191177,43176,3477277,88910,32919,1558585,91567,28059,1590524,60860,12394,1005743,60314,10072,921226,108882,29353,2112028,115896,23091,2049929,20859,4676,362191,21573,4053,373562,40681,12254,663112,43465,9683,667586,27978,6254,798030,30099,6875,863558,27870,6408,511064,28737,6031,515482,122928,38407,2933553,127395,37980,2848602,17731,6016,688726,19101,5919,676523,191949,114537,5462021,224752,114031,5907259,106859,36919,3218644,110692,31340,3164898,15943,4890,232971,16875,3933,237760,258983,65522,4111434,263807,55242,3864340,78591,22121,1238356,80045,15575,1044822,52920,23676,1395503,54516,19325,1431685,163562,72636,4319501,183506,65915,4281190,12980,6345,376264,13346,5634,367529,110861,19748,1625935,110880,16061,1500955,23229,5892,294165,24270,4225,294381,130774,34258,2276536,132722,23994,2149345,337379,95131,7585939,359716,70154,7598184,79252,3990,820235,88838,4186,831555,11390,7458,266976,12191,5424,267519,114412,29944,2698358,110189,23827,2561154,86297,35460,2353301,89993,33435,2526404,33959,13896,682358,30307,15243,676171,106452,42077,2019800,109821,28840,2046473,11483,2834,193198,12585,2457,205085
"2006",105984,38167,1867768,110243,31589,1797412,11213,1403,229032,12432,1234,259992,79898,23264,2013771,85767,21258,2018872,51251,17986,1027948,53865,14474,1007027,448406,109313,11231092,490008,107638,11790187,,,,,,,51122,55123,1413674,53033,45966,1391450,15175,4240,317336,14497,3839,302541,381163,124820,7065681,389033,108773,6922949,141357,30023,3057159,145297,22356,2849675,13754,2791,411975,15848,4672,455400,32802,6257,500641,33236,5650,507375,226506,68868,4088106,229317,51224,3983147,,,,,,,61950,19378,1040117,62020,14038,1000756,81525,19563,1006205,85138,14586,996907,63964,16355,1463108,68253,13044,1433352,58819,24472,1545669,61463,18221,1468522,22605,12889,507920,23285,7383,497240,79813,19841,1910007,80669,17661,1784283,95232,41414,2364769,101933,36865,2346966,180991,53814,3598386,192966,42902,3514606,90267,30547,1525900,92651,26223,1560710,62119,11375,1005328,61460,9441,924308,109646,29343,2099861,116575,22418,2039771,22869,4046,356529,23941,3481,367447,41278,12462,661383,43939,9797,666533,28434,5522,780359,30309,6078,845662,28258,6227,511865,28856,5730,515717,119927,47149,2962625,124615,44533,2871602,24274,5199,675713,25211,5272,662533,191237,93750,5355840,222350,93807,5790527,105275,35995,3168479,109167,30575,3147188,16358,4801,232254,17175,3905,236457,188546,66977,3998401,191099,57441,3741009,78930,22282,1225700,80766,16202,1038451,53895,21754,1365825,54676,18842,1401466,164427,66453,4278258,184140,61730,4247946,15162,5502,375401,15533,5000,366520,107947,20593,1594593,108178,16811,1473154,23438,6049,291548,24079,4201,290969,128381,32612,2249693,130321,22867,2138190,332883,90036,7431441,352431,65724,7475260,61068,7961,804885,61789,7678,814200,11639,7163,265694,12323,5202,266347,111860,27969,2669730,107820,22055,2540955,86145,35286,2315099,90141,33579,2475765,30372,13169,669117,30239,12139,666186,108913,42244,2011443,112244,28972,2038007,11748,2588,189841,12607,2223,200697
"2005",104365,35839,1850159,109075,30032,1787255,12158,1286,225606,13340,1122,256926,79541,22562,1970227,84775,20513,1972953,51582,16809,1020531,54326,13869,1003935,449654,103568,11140553,490713,99324,11755412,77645,30068,1627550,77481,18314,1713725,48883,48350,1380631,50662,40815,1359639,14598,2171,282538,13976,2013,251405,235786,123144,6695902,245027,107052,6677798,139330,28954,3070794,144216,21531,2868719,14072,2508,406135,16325,4125,450028,30738,5432,486154,31109,5049,492296,225526,58352,3986581,228813,43578,3884291,112107,52745,2208016,115790,35041,2313313,60620,20622,1034706,60404,15213,998451,66895,18727,991530,69449,13949,982708,63593,15313,1444906,67573,12239,1415823,61485,24981,1577517,64809,18221,1505999,22699,12931,505525,23283,7390,498447,82321,17994,1905433,84283,16641,1804161,94369,33527,2293464,100523,30076,2319365,179305,50202,3588022,193485,38700,3517250,92957,27902,1522459,95502,24925,1561298,63148,12127,964380,64076,11191,1001084,111415,30433,2097224,118619,22818,2038170,23379,3934,351963,24748,3297,363549,41843,12429,657096,44617,9869,663521,29173,5400,766032,31253,5656,830321,26975,4782,490794,27819,4463,494981,116368,51497,2981252,120744,47432,2889468,25487,4735,659190,26254,4937,645531,197467,58557,5319654,228027,59558,5752257,103131,34410,3113943,107564,29477,3113874,16888,4637,231193,17801,3759,235508,190056,58352,3980837,193427,48279,3727005,75024,20981,1208296,77029,14804,1025818,53646,18971,1328146,54096,16459,1364802,165995,59227,4240444,186448,56630,4220086,13480,5497,377080,13838,4996,369385,90229,19333,1550520,90621,15918,1437073,18670,6181,283940,18877,4246,282315,112301,31235,2220574,114675,22916,2131294,332408,82052,7287773,351053,59024,7371617,61003,7562,792498,61218,7148,807016,11807,9692,280994,11873,6997,282168,110852,24702,2607533,107780,19741,2504990,87147,33171,2264874,90009,31073,2417053,30010,11599,665367,30912,10546,662202,110953,37078,1984341,113566,26464,2009007,12115,2256,186393,12898,1905,196342
"2004",103964,33669,1834934,108785,28557,1778204,12158,1286,225606,13340,1122,256926,77990,22691,1884678,82810,20820,1899249,52244,14682,991408,54791,11813,871022,448275,96119,11030109,487740,93602,11730979,84050,29346,1605354,84449,17660,1599700,50158,41930,1358735,52080,35367,1335839,14598,2171,282538,13976,2013,251405,228927,123770,6559543,239172,106111,6586814,132153,28023,2984916,137300,22377,2808227,13561,2255,399477,15926,3812,444399,30297,5164,468663,30498,4821,474320,225762,65779,4065937,229681,49143,3991746,112107,52745,2208016,115790,35041,2313313,61186,20069,1017726,61228,14928,985997,67424,18180,993100,70430,13301,986646,63349,14245,1425428,66755,11494,1398026,56603,35813,1602951,59695,34797,1566676,22813,12449,498978,22771,7107,485851,78834,16751,1861027,80237,15475,1733224,94523,33252,2323032,100877,30430,2322825,181802,48714,3582439,195711,38150,3520965,95267,28092,1519878,98050,24876,1563129,66091,10130,986022,66366,8537,909986,112673,26989,2055856,119797,20734,1991796,23772,3611,350525,25151,3206,362355,43068,12593,653710,45608,9977,662109,28830,4777,742149,30879,5001,805948,26975,4782,490794,27819,4463,494981,112845,42490,2937099,116672,39827,2862433,25041,4367,642428,26009,4537,628937,196198,65465,5375781,228267,67794,5870894,100823,29340,3053468,107278,25557,3068669,17146,4420,228963,18238,3554,232817,192113,51362,3963566,195493,41766,3711441,75676,19382,1216010,78145,13361,1153611,54378,17699,1297128,55246,15268,1328728,170551,54865,4222831,190459,53531,4207311,13071,5163,374407,13287,4729,367434,88369,15925,1539546,88929,13355,1432823,18909,5843,282498,19416,4120,280800,110765,27163,2170620,113356,19546,2077264,335482,80388,7206287,354236,57024,7337241,61466,7379,782576,61994,7087,800023,11744,9164,272275,11897,6701,278187,110852,24702,2607533,107780,19741,2504990,88417,26633,2187483,90766,25096,2317098,32466,6798,643370,34638,6545,648666,111379,27457,1948548,110912,21951,1961640,12532,2115,185471,13152,1804,194709
"2003",103956,31496,1823859,108887,26997,1774175,12112,1596,224678,13538,1438,256809,68530,23566,1885562,74776,23646,1933863,52950,15776,1002904,55649,13987,995223,439354,97326,10942476,480189,92204,11714812,72804,14418,1479718,75054,12970,1495619,49744,36644,1340892,51667,31487,1319026,14329,3646,298992,13724,3182,286144,224775,125698,6419899,233679,112451,6485914,124103,23424,2913128,132779,18738,2844825,13498,2020,393605,16029,3594,440583,30356,5408,457360,30757,4883,463923,224469,62179,4057782,229246,47352,3996450,115821,51498,2281205,118545,32298,2255000,63296,17647,1004994,63511,13050,972915,68493,17828,995655,71599,12977,991596,62630,13591,1410255,66105,11396,1389380,65548,26934,1575491,68807,26684,1544469,22087,11152,471483,22226,6512,460972,77603,16257,1840101,78931,14839,1712086,92857,32676,2318691,99764,30209,2327014,182546,47039,3562636,196332,37099,3502802,94545,27369,1496587,96932,24160,1538966,65390,9888,977345,65624,8374,908629,111796,26680,2015792,119658,20162,1949818,24136,3619,346186,25677,3099,358323,44220,12761,650048,46576,10113,661284,28040,4363,712094,30055,4668,775805,25268,4529,481117,26422,4114,486653,108095,36380,2894131,111882,34782,2834844,47300,2324,625606,47874,2395,610882,199473,66114,5406981,233395,72276,5950007,98025,25652,3001709,104640,22457,3013073,18387,4222,228076,19299,3453,231715,191091,49146,3946321,195000,39608,3710041,76746,18606,1205652,79203,12457,1142797,54701,17116,1279617,55821,14694,1310147,154950,57322,4188926,174254,56347,4180649,12718,4889,368925,12945,4419,362398,87843,38575,1411240,86550,41779,1507717,18984,5422,277885,19652,3843,276668,109418,26539,2148581,111997,19709,2055585,334650,71850,6966402,349266,51969,6531669,62107,6758,765883,62398,6616,782573,11748,8626,269091,12357,6263,274321,109034,22957,2566394,106993,18651,2479463,90185,25542,2142217,92380,24364,2265052,29059,19166,630890,30420,20133,641245,111822,26239,1889963,111093,20625,1875681,12883,2427,184553,13529,1958,193456
"2002",104919,30197,1807746,110244,26475,1770240,12288,1112,223889,13642,981,256406,68477,18983,1809131,75465,19455,1859195,49602,16131,978640,52802,14796,986368,432670,89556,10785400,476507,86067,11609400,83159,25880,1573992,83954,14452,1591823,49019,37631,1341028,51290,35203,1331117,14138,3233,292626,13725,2828,280395,218912,121021,6298749,228245,118688,6445306,153452,22444,3137586,161117,18757,2875261,14077,1734,384533,16570,3327,430135,31675,4515,456896,31152,4948,450133,223657,59986,4038199,228646,44606,3995200,129527,72677,2034525,134520,28180,2186598,64365,16443,1011223,64709,12377,981580,67255,17018,970901,70107,12386,964460,63700,12904,1394837,67094,11021,1377837,55851,39793,1595879,58508,38781,1572359,22628,9638,479799,22614,5921,468949,75791,16671,1819151,77613,16552,1704160,91143,31905,2311890,97859,29909,2374526,180859,43746,3539482,195081,34704,3485875,93762,24779,1476756,96443,22436,1520302,65254,9651,961719,66100,8374,899777,109345,25336,1997132,117565,19792,1934316,24402,3383,341258,25952,2951,353485,44975,10651,634011,47543,8432,641195,27921,3837,697906,30187,4221,762997,24894,4221,474359,25955,3935,480551,100945,39544,2879982,104506,38465,2831812,37988,3263,626969,39112,3430,616925,177430,64328,5202143,209698,71793,5711707,98248,25636,2967750,105378,22710,2975538,20013,3974,228714,21118,3226,232376,191732,50265,3952975,196695,41395,3754895,78204,18033,1192474,80803,12026,1131968,55612,16308,1267529,57422,14002,1296000,154463,53794,4159842,174507,54682,4163899,12282,4593,363512,12652,4191,357038,87843,38575,1411240,86550,41779,1507717,19250,5019,273713,20191,3590,272673,108222,27227,2142246,111057,22876,2063687,342615,64410,6794825,360016,46326,6389804,64266,6049,756771,64512,5892,773163,11719,7490,262209,12255,5352,267244,119586,21295,2610969,118310,17526,2547263,110746,21343,2125951,115540,20699,2255466,30719,17131,676559,31728,10747,648470,94710,22287,1763738,96420,18556,1765982,8616,2167,148591,9095,1789,154766
